CPU_Usage,CPU_UsageFedFCA,CPU_Usage_Classical_FCA,RAM_Usage,RAM_UsageFedFCA,RAM_Usage_Classical_FCA,RAM_Used,RAM_UsedFedFCA,RAM_Used_Classical_FCA,Runtime FedFCA_ARES_LDP,Runtime_Classical_FCA,context_sensitivity,dataset_name,fraction,global_stability,num_providers,runtimeFedFCA,threshold,type_partition
2.4,2.4,7.65,10.4,10.4,15.5,1.0007743835449219,1.0007743835449219,1.64935302734375,43.82511258125305,451.37645721435547,0.6,mushroom,0.5,0.38611071632367855,10,43.823785066604614,0,Non-IID
2.5,2.5,7.65,10.3,10.3,15.5,0.9864559173583984,0.9864559173583984,1.64935302734375,48.04857802391052,451.37645721435547,0.7,mushroom,0.5,0.38571174376624995,10,48.04711699485779,0,Non-IID
30,30,7.65,10.3,10.3,15.5,0.9857654571533203,0.9857654571533203,1.64935302734375,48.20217180252075,451.37645721435547,0.8,mushroom,0.5,0.39528046045286974,10,48.20077466964722,0,Non-IID
62.55,62.55,7.65,10.3,10.3,15.5,0.9910240173339844,0.9910240173339844,1.64935302734375,43.34475016593933,451.37645721435547,0.9,mushroom,0.5,0.382706321030724,10,43.343109130859375,0,Non-IID
35.85,35.85,7.65,10.3,10.3,15.5,0.990936279296875,0.990936279296875,1.64935302734375,39.04114127159119,451.37645721435547,0.1,mushroom,0.5,0.4223790322580645,10,39.0411012172699,0.2,Non-IID
34.2,34.2,7.65,10.4,10.4,15.5,0.9978561401367188,0.9978561401367188,1.64935302734375,38.169564962387085,451.37645721435547,0.2,mushroom,0.5,0.609375,10,38.16944241523743,0.2,Non-IID
31.6,31.6,7.65,10.3,10.3,15.5,0.9881038665771484,0.9881038665771484,1.64935302734375,35.02876877784729,451.37645721435547,0.3,mushroom,0.5,0.31613756613756616,10,35.02872014045715,0.2,Non-IID
2.5,2.5,7.65,10.25,10.25,15.5,0.98638916015625,0.98638916015625,1.64935302734375,41.2131884098053,451.37645721435547,0.4,mushroom,0.5,0.32900528169014087,10,41.213141441345215,0.2,Non-IID
0,0,7.65,10.350000000000001,10.350000000000001,15.5,0.9963779449462891,0.9963779449462891,1.64935302734375,42.998751640319824,451.37645721435547,0.5,mushroom,0.5,1,10,42.998714208602905,0.2,Non-IID
9.5,9.5,7.65,10.3,10.3,15.5,0.9857501983642578,0.9857501983642578,1.64935302734375,36.552325963974,451.37645721435547,0.6,mushroom,0.5,0.375,10,36.55224633216858,0.2,Non-IID
30,30,7.65,10.3,10.3,15.5,0.9888725280761719,0.9888725280761719,1.64935302734375,36.6366651058197,451.37645721435547,0.7,mushroom,0.5,0.3875,10,36.6365852355957,0.2,Non-IID
25,25,7.65,10.4,10.4,15.5,1.0039520263671875,1.0039520263671875,1.64935302734375,37.845229387283325,451.37645721435547,0.8,mushroom,0.5,0.44716666666666666,10,37.845186948776245,0.2,Non-IID
2.5,2.5,7.65,10.3,10.3,15.5,0.9895610809326172,0.9895610809326172,1.64935302734375,37.79087257385254,451.37645721435547,0.9,mushroom,0.5,0.4791666666666667,10,37.79082369804382,0.2,Non-IID
9.5,9.5,7.65,10.2,10.2,15.5,0.9780540466308594,0.9780540466308594,1.64935302734375,38.509281635284424,451.37645721435547,0.1,mushroom,0.5,0,10,38.509241342544556,0.3,Non-IID
0,0,7.65,10.25,10.25,15.5,0.9855613708496094,0.9855613708496094,1.64935302734375,38.82281684875488,451.37645721435547,0.2,mushroom,0.5,1,10,38.8227653503418,0.3,Non-IID
30,30,7.65,10.350000000000001,10.350000000000001,15.5,0.9944801330566406,0.9944801330566406,1.64935302734375,38.22341871261597,451.37645721435547,0.3,mushroom,0.5,0,10,38.22333264350891,0.3,Non-IID
